+------+-----+----+------+-----+------+------+-------+--------+-----+------+------+------+-------+------+------+------+-----+------+--------+----+-------+-----+------+------+-------+-----+------+-----+------+-----+-----+-----+
|      |  #  | $  |  ID  | VOP | ALOP | INT  | FLOAT | import | def |  :   |  {   |  }   | while |  (   |  )   | elif |  if | else | return | S  | start | VGL | ALS  | ETT  | DIGIT | IPT | DEFS | WIL | ELF  | IFS | RET | FUC |
| I63  |  -1 | -1 |  -1  |  -1 | r13  |  -1  |   -1  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  | r13  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I64  |  -1 | -1 |  -1  |  -1 | r11  |  -1  |   -1  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  | r11  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I65  |  -1 | -1 |  -1  |  -1 |  -1  |  -1  |   -1  |   -1   |  -1 |  -1  | s83  |  -1  |   -1  |  -1  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I66  |  -1 | -1 |  -1  |  -1 |  -1  |  -1  |   -1  |   -1   |  -1 | r24  |  -1  |  -1  |   -1  |  -1  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I67  |  -1 | -1 |  -1  | s84 |  -1  |  -1  |   -1  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I68  |  -1 | -1 | s27  |  -1 |  -1  |  -1  |   -1  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 | I85 |
| I69  |  -1 | -1 | s67  |  -1 |  -1  |  -1  |   -1  |  s73   | s68 |  -1  |  -1  |  r8  |  s74  |  -1  |  -1  |  -1  | s70 |  -1  |  s72   | -1 |  I86  | I78 |  -1  |  -1  |   -1  | I77 | I69  | I71 |  -1  | I76 | I79 |  -1 |
| I70  |  -1 | -1 |  -1  |  -1 |  -1  |  -1  |   -1  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  | s87  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I71  |  -1 | -1 | s67  |  -1 |  -1  |  -1  |   -1  |  s73   | s68 |  -1  |  -1  |  r8  |  s74  |  -1  |  -1  |  -1  | s70 |  -1  |  s72   | -1 |  I88  | I78 |  -1  |  -1  |   -1  | I77 | I69  | I71 |  -1  | I76 | I79 |  -1 |
| I72  |  -1 | -1 | s93  |  -1 |  -1  | s89  |  s92  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  | I90  |  I91  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I73  |  -1 | -1 | s94  |  -1 |  -1  |  -1  |   -1  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I74  |  -1 | -1 |  -1  |  -1 |  -1  |  -1  |   -1  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  | s95  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I75  |  -1 | -1 |  -1  |  -1 |  -1  |  -1  |   -1  |   -1   |  -1 |  -1  |  -1  | s96  |   -1  |  -1  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I76  |  -1 | -1 | s67  |  -1 |  -1  |  -1  |   -1  |  s73   | s68 |  -1  |  -1  |  r8  |  s74  |  -1  |  -1  |  -1  | s70 |  -1  |  s72   | -1 |  I97  | I78 |  -1  |  -1  |   -1  | I77 | I69  | I71 |  -1  | I76 | I79 |  -1 |
| I77  |  -1 | -1 | s67  |  -1 |  -1  |  -1  |   -1  |  s73   | s68 |  -1  |  -1  |  r8  |  s74  |  -1  |  -1  |  -1  | s70 |  -1  |  s72   | -1 |  I98  | I78 |  -1  |  -1  |   -1  | I77 | I69  | I71 |  -1  | I76 | I79 |  -1 |
